Transaction_ID,User_ID,Recharge_Type,Amount,Date,Payment_Status,Reason
RCG_D8E56ED8F216,PP0035705,Electricity Bill,436.51,2024-01-27,Successful,Successful
RCG_2763AE7A6F11,PP0017302,Mobile Recharge,1938.94,2024-04-25,Successful,Successful
RCG_F11BFA595ED2,PP1060553,Electricity Bill,433.83,2024-12-07,Successful,Successful
RCG_EEB5CF53DC19,PP1058211,Cable TV,1869.43,2024-07-16,Successful,Successful
RCG_544155D177BA,PP1084188,Cable TV,1762.62,2024-12-03,Successful,Successful
RCG_7FC46E527355,PP1070701,Mobile Recharge,1930.77,2024-06-24,Successful,Successful
RCG_A1CF2DEB98D4,PP0041183,DTH,535.6,2024-04-22,Successful,Successful
RCG_10639BFB069D,PP1095814,Electricity Bill,1864.63,2024-08-24,Successful,Successful
RCG_9429CA4EF8B3,PP1104050,Cable TV,249.73,2024-04-16,Successful,Successful
RCG_14B6C1B9B66B,PP0042767,Cable TV,1178.35,2024-05-16,Successful,Successful
RCG_205085957A26,PP0045925,Electricity Bill,1845.68,2024-07-17,Successful,Successful
RCG_98300C5FDFDE,PP1054062,Electricity Bill,541.21,2024-01-08,Successful,Successful
RCG_F4CB82867244,PP0044061,DTH,1079.44,2024-02-22,Successful,Successful
RCG_6B39B94FDBE3,PP1059949,Electricity Bill,1979.99,2024-08-07,Successful,Successful
RCG_E30FB43C2D5C,PP1063248,Mobile Recharge,1018.22,2024-07-06,Successful,Successful
RCG_88D249921BC6,PP0038378,Mobile Recharge,103.72,2024-06-19,Successful,Successful
RCG_8A446FB150B1,PP0019217,Electricity Bill,1867.31,2024-02-16,Successful,Successful
RCG_C58AA5B05FCD,PP1064017,Electricity Bill,1449.52,2024-06-05,Successful,Successful
RCG_64E6EE1647E1,PP1098131,Mobile Recharge,83.84,2024-05-30,Successful,Successful
RCG_7C7FAA40C82B,PP1086686,Mobile Recharge,988.25,2024-03-21,Successful,Successful
RCG_864B64845DA0,PP1093022,DTH,766.93,2024-08-26,Successful,Successful
RCG_7DBD4F89A916,PP1098546,Mobile Recharge,430.55,2024-10-06,Successful,Successful
RCG_6A26C91D8C5F,PP1066604,Electricity Bill,330.71,2024-01-22,Successful,Successful
RCG_D6F6056EE72D,PP0046820,DTH,314.73,2024-01-17,Successful,Successful
RCG_833E1D8C19A8,PP0015031,DTH,446.45,2024-02-08,Successful,Successful
RCG_9CFA4891A8D0,PP0010850,DTH,1552.13,2024-05-16,Successful,Successful
RCG_F4C96A339729,PP0043690,Mobile Recharge,448.5,2024-12-08,Successful,Successful
RCG_C650A4CB18C2,PP0044910,DTH,290.9,2024-01-28,Successful,Successful
RCG_7993CC2A3D73,PP1056671,Cable TV,1203.81,2024-02-11,Successful,Successful
RCG_AAB3A07A359D,PP0008710,Mobile Recharge,1368.3,2024-04-07,Successful,Successful
RCG_CE27CC12B709,PP1088876,DTH,410.68,2024-06-19,Successful,Successful
RCG_AF3BB851B72F,PP1061685,DTH,1042.95,2024-12-04,Successful,Successful
RCG_043DA85C1940,PP0009335,Electricity Bill,497.54,2024-10-25,Successful,Successful
RCG_DDA1B50A21E3,PP0024879,DTH,1541.67,2024-11-14,Successful,Successful
RCG_92E8C73FC1B1,PP1090257,Cable TV,1304.46,2024-01-07,Successful,Successful
RCG_C18411249534,PP0037945,Mobile Recharge,1721.63,2024-12-09,Successful,Successful
RCG_96F827F44CF8,PP1067282,DTH,1931.98,2024-11-26,Successful,Successful
RCG_1B03D9412D6B,PP0025606,DTH,654.86,2024-09-16,Successful,Successful
RCG_F6B11C5650F3,PP1086928,Mobile Recharge,1135.42,2024-05-06,Successful,Successful
RCG_C67D8F51CB9F,PP0008240,Mobile Recharge,652.56,2024-05-07,Successful,Successful
RCG_6C0CF6810DE9,PP1090649,Mobile Recharge,1281.37,2024-02-20,Successful,Successful
RCG_F5F0AE51F2E7,PP1064189,Electricity Bill,23.59,2024-05-23,Successful,Successful
RCG_C1A86A4325A5,PP1102051,Mobile Recharge,366.76,2024-12-08,Successful,Successful
RCG_94694A7BC173,PP1100864,Cable TV,1876.27,2024-03-16,Successful,Successful
RCG_92971354AB61,PP0016701,DTH,1297.72,2024-08-23,Successful,Successful
RCG_960F77D8E29B,PP0021520,DTH,1451.64,2024-02-12,Successful,Successful
RCG_D1BB3BF0D4B0,PP0022205,Cable TV,1177.59,2024-05-28,Successful,Successful
RCG_179235DDAF50,PP1060955,Cable TV,1070.9,2024-10-16,Successful,Successful
RCG_DD86E7D80AE6,PP0017356,DTH,1664.69,2024-11-30,Successful,Successful
RCG_6828C5052978,PP1061228,Electricity Bill,1843.5,2024-02-16,Successful,Successful
RCG_568B07E71AEF,PP0007404,Electricity Bill,489.35,2024-07-30,Successful,Successful
RCG_BDE4F2F4EE47,PP0042975,Electricity Bill,993.7,2024-05-29,Successful,Successful
RCG_60118D07FDE8,PP0037792,DTH,677.99,2024-03-02,Successful,Successful
RCG_005BD290A78C,PP1063079,Mobile Recharge,1201.47,2024-04-09,Successful,Successful
RCG_D2B2D6152789,PP1092052,Mobile Recharge,1083.83,2024-03-11,Successful,Successful
RCG_C69A7505F29F,PP1098501,DTH,1112.21,2024-10-24,Successful,Successful
RCG_A790E755FC8A,PP1081373,Cable TV,1556.03,2024-01-09,Successful,Successful
RCG_0D94959F7CD6,PP0007447,Mobile Recharge,1686.67,2024-12-01,Successful,Successful
RCG_38622C4F292F,PP1064596,Cable TV,968.39,2024-03-03,Successful,Successful
RCG_275FB9CB8FC5,PP1098441,Mobile Recharge,932.22,2024-10-18,Successful,Successful
RCG_CF8189DBAC61,PP1106563,Electricity Bill,1694.74,2024-02-29,Successful,Successful
RCG_6E657FCE7669,PP1063224,DTH,1186.63,2024-02-22,Successful,Successful
RCG_966FD7071283,PP0008053,Mobile Recharge,954.5,2024-12-14,Successful,Successful
RCG_F83372575D54,PP1086684,Mobile Recharge,925.06,2024-08-08,Successful,Successful
RCG_4F86CEF71401,PP1089749,Cable TV,860.41,2024-03-11,Successful,Successful
RCG_8DEF50EF27F0,PP1073082,DTH,1751.11,2024-04-16,Successful,Successful
RCG_170281D7E224,PP0038148,Electricity Bill,1260.07,2024-08-10,Successful,Successful
RCG_345177091AD8,PP1062271,DTH,1902.6,2024-04-06,Successful,Successful
RCG_90742B42F38F,PP0015042,Electricity Bill,1612.61,2024-01-12,Successful,Successful
RCG_B449998F9BF6,PP1087515,Cable TV,1416.74,2024-05-06,Successful,Successful
RCG_BFA106208052,PP1061612,Electricity Bill,1383.95,2024-10-29,Successful,Successful
RCG_BB083D34FB2E,PP1080726,Electricity Bill,199.17,2024-03-25,Successful,Successful
RCG_EEA89ED88333,PP1085478,Mobile Recharge,1187.93,2024-11-03,Successful,Successful
RCG_4AE56AB5E1AA,PP0026885,DTH,598.94,2024-06-20,Successful,Successful
RCG_C1B53A8B2CAA,PP0017612,DTH,1523.22,2024-11-21,Successful,Successful
RCG_191A028EEF8F,PP0024168,Cable TV,1086.5,2024-02-17,Successful,Successful
RCG_FDC4CFF35EF8,PP0029765,Mobile Recharge,1892.13,2024-11-03,Successful,Successful
RCG_4369C485707D,PP0011774,Cable TV,271.3,2024-01-10,Successful,Successful
RCG_9F246151B867,PP1058300,Cable TV,1264.78,2024-01-25,Successful,Successful
RCG_AD50A6C2CB09,PP0017183,DTH,1733.63,2024-12-07,Successful,Successful
RCG_ABE17B0246EB,PP0035006,Electricity Bill,979.3,2024-08-10,Successful,Successful
RCG_5486872807FA,PP0043762,DTH,1143.54,2024-06-18,Successful,Successful
RCG_8CEF34FBCE88,PP1070650,Electricity Bill,1079.91,2024-12-23,Successful,Successful
RCG_79A85003E775,PP1097164,Cable TV,302.45,2024-11-28,Successful,Successful
RCG_4F806F2AC9BA,PP1059112,Electricity Bill,520.12,2024-10-03,Successful,Successful
RCG_6EEA955550A4,PP1060228,Mobile Recharge,1992.51,2024-12-14,Failed,Wrong PIN
RCG_22D6F7BEC870,PP0022675,Cable TV,1034.8,2024-11-29,Successful,Successful
RCG_9DAC11A10B12,PP0036003,Electricity Bill,1759.84,2024-10-25,Successful,Successful
RCG_68DADFBB002D,PP1071097,DTH,1103.78,2024-12-15,Successful,Successful
RCG_9678843634DB,PP0013856,Mobile Recharge,1209.48,2024-08-22,Successful,Successful
RCG_CC3CAC47E08A,PP1067380,Cable TV,1699.7,2024-06-06,Successful,Successful
RCG_2BBB11115144,PP1106344,Cable TV,1142.72,2024-11-08,Successful,Successful
RCG_7A36B6BE76F7,PP1067481,Cable TV,233.81,2024-04-30,Successful,Successful
RCG_A1454DC0C143,PP1100151,Electricity Bill,585.2,2024-11-19,Successful,Successful
RCG_EFDA8CB0E7DE,PP0026424,DTH,1651.25,2024-05-16,Successful,Successful
RCG_F9B3C940F268,PP1070457,Electricity Bill,1329.57,2024-07-08,Successful,Successful
RCG_48FBE66BB3CD,PP1098861,Mobile Recharge,249.8,2024-05-13,Successful,Successful
RCG_C82CEA0F2953,PP1077247,Cable TV,1057.2,2024-02-25,Successful,Successful
RCG_E0B4783A6B19,PP1072248,DTH,660.79,2024-03-20,Successful,Successful
RCG_EEBB8E5DF1F7,PP0002402,DTH,1795.74,2024-08-27,Successful,Successful
RCG_5B94F3BA291E,PP0048517,Electricity Bill,256.97,2024-01-12,Successful,Successful
RCG_50288767CBAD,PP1080824,Electricity Bill,964.21,2024-04-17,Successful,Successful
RCG_CCEA6715763A,PP1082158,DTH,1681.19,2024-01-08,Successful,Successful
RCG_3ED43B3AC4E6,PP1080691,Mobile Recharge,483.2,2024-03-10,Successful,Successful
RCG_7BA13C669A48,PP1073471,Cable TV,1172.39,2024-09-28,Successful,Successful
RCG_F1A656208B74,PP1069685,Cable TV,40.89,2024-04-09,Successful,Successful
RCG_E92097130BD1,PP0009737,Mobile Recharge,818.83,2024-07-17,Successful,Successful
RCG_81543073667F,PP1104967,Electricity Bill,762.71,2024-05-25,Successful,Successful
RCG_C6E06F75A5FE,PP1063591,Cable TV,828.43,2024-05-16,Successful,Successful
RCG_079A25D84082,PP0034615,Mobile Recharge,28.08,2024-06-26,Successful,Successful
RCG_70D5FE177A59,PP1102508,DTH,1528.12,2024-01-18,Successful,Successful
RCG_6FA8B9CBD54C,PP1063321,Cable TV,1407.35,2024-06-14,Successful,Successful
RCG_18EF2985A5DE,PP1072421,DTH,1563.55,2024-06-04,Successful,Successful
RCG_C34863087724,PP1082471,Mobile Recharge,154.12,2024-11-26,Successful,Successful
RCG_04CF0D67A006,PP0035255,Mobile Recharge,1789.69,2024-09-02,Successful,Successful
RCG_5821E849D789,PP1082285,Cable TV,1572.4,2024-04-02,Successful,Successful
RCG_A2ABF532472E,PP1062846,Cable TV,36.19,2024-05-23,Successful,Successful
RCG_85D1B925DCA2,PP1074117,Electricity Bill,1619.83,2024-08-11,Successful,Successful
RCG_8C19BFC11CBE,PP1098034,Electricity Bill,827.39,2024-07-03,Successful,Successful
RCG_04A57D6BB33C,PP0047167,Mobile Recharge,1592.34,2024-10-11,Successful,Successful
RCG_3FC64381B63A,PP0018917,Electricity Bill,1782.91,2024-06-29,Successful,Successful
RCG_21901B6A36B0,PP1062908,Electricity Bill,1443.6,2024-05-07,Successful,Successful
RCG_5C8329B15CEB,PP0015326,Electricity Bill,234.78,2024-04-18,Successful,Successful
RCG_1ACC0B847A62,PP0011726,DTH,1442.17,2024-01-29,Successful,Successful
RCG_BF7D73AFF2F1,PP1078039,Cable TV,551.72,2024-08-05,Successful,Successful
RCG_823832E914EB,PP1085340,Electricity Bill,569.15,2024-02-24,Successful,Successful
RCG_5A4E23EC9A24,PP1059122,Mobile Recharge,1241.85,2024-08-30,Successful,Successful
RCG_749E316B3159,PP0038975,Cable TV,71.97,2024-06-30,Successful,Successful
RCG_D189440B5888,PP1056047,DTH,31.24,2024-07-14,Successful,Successful
RCG_926A90BF6F97,PP0021398,Cable TV,1820.21,2024-09-24,Successful,Successful
RCG_5F48388F94E3,PP0021388,Electricity Bill,517.63,2024-12-11,Successful,Successful
RCG_CE15043BB93C,PP0001670,Cable TV,1835.5,2024-01-28,Successful,Successful
RCG_4303A4B869A3,PP1085630,DTH,1836.48,2024-01-21,Successful,Successful
RCG_5DA4FE457E01,PP0027496,Mobile Recharge,1263.61,2024-03-27,Successful,Successful
RCG_1E5907EF290D,PP0031909,Electricity Bill,498.53,2024-07-21,Successful,Successful
RCG_87596451E277,PP0033739,DTH,1937.82,2024-03-30,Successful,Successful
RCG_13AC006041EB,PP1094410,Mobile Recharge,1298.25,2024-09-22,Successful,Successful
RCG_ABA84112599A,PP1104993,Cable TV,164.02,2024-07-04,Successful,Successful
RCG_28760F9E88B7,PP0007968,Electricity Bill,1158.2,2024-09-21,Successful,Successful
RCG_26A40100CA6C,PP1059537,Electricity Bill,913.94,2024-01-25,Successful,Successful
RCG_4E03C607C99E,PP1069426,Electricity Bill,1044.92,2024-02-29,Successful,Successful
RCG_356B749F2665,PP1056668,Cable TV,1161.79,2024-09-09,Successful,Successful
RCG_45173F276885,PP0046439,DTH,1734.92,2024-07-01,Successful,Successful
RCG_68D31C0D226E,PP0024860,Electricity Bill,1698.45,2024-01-04,Successful,Successful
RCG_F21C1FA3811E,PP1097032,Electricity Bill,952.18,2024-08-18,Successful,Successful
RCG_1841D9F61E01,PP1054316,Cable TV,1066.03,2024-04-25,Successful,Successful
RCG_123C85FE7823,PP1105568,Electricity Bill,41.84,2024-05-27,Successful,Successful
RCG_8BA7EE5BAE94,PP0047975,DTH,1701.35,2024-09-23,Successful,Successful
RCG_21F1210A4AFC,PP0010951,Cable TV,1688.6,2024-02-26,Successful,Successful
RCG_86269A69ACA0,PP1101495,Mobile Recharge,686.35,2024-10-10,Successful,Successful
RCG_502F390B68FC,PP1075829,Cable TV,458.9,2024-05-11,Successful,Successful
RCG_F26A4CEFAD5C,PP1092479,DTH,1427.52,2024-06-19,Successful,Successful
RCG_FBEB75D954B5,PP1102738,DTH,531.28,2024-06-28,Successful,Successful
RCG_B9CFD93BAD04,PP0016689,DTH,272.82,2024-11-24,Successful,Successful
RCG_509C2F901D9A,PP1089231,Mobile Recharge,1496.4,2024-06-17,Successful,Successful
RCG_3591609269FD,PP0044759,DTH,69.34,2024-04-21,Successful,Successful
RCG_6EEECD14F187,PP0034120,Cable TV,1711.73,2024-01-15,Successful,Successful
RCG_8CE99C6EC2C2,PP1050485,DTH,582.27,2024-10-07,Successful,Successful
RCG_6621690CE2BF,PP1092194,DTH,1817.55,2024-12-18,Successful,Successful
RCG_DB6ED3E21600,PP1089920,Electricity Bill,1700.55,2024-12-21,Successful,Successful
RCG_A37DA8BA893B,PP0000099,DTH,1042.56,2024-12-27,Successful,Successful
RCG_917DC27E88AC,PP0025553,Electricity Bill,473.14,2024-08-24,Successful,Successful
RCG_7A484B1843D8,PP0016769,Cable TV,1744.42,2024-02-17,Successful,Successful
RCG_B8042C801E3E,PP1051291,Cable TV,807.69,2024-07-31,Successful,Successful
RCG_061B51741E7E,PP0007623,Cable TV,1313.62,2024-05-31,Successful,Successful
RCG_5B3F3817993A,PP0048766,DTH,963.57,2024-11-28,Successful,Successful
RCG_1F259C2A3642,PP0001954,DTH,786.49,2024-08-08,Successful,Successful
RCG_577FD4463B9C,PP1078008,DTH,306.34,2024-02-13,Successful,Successful
RCG_D39B227BBB6B,PP0033508,Cable TV,1545.98,2024-04-12,Successful,Successful
RCG_211F521D2E7C,PP0030095,Electricity Bill,1219.46,2024-05-23,Successful,Successful
RCG_46248F78ED97,PP0005579,DTH,712.57,2024-01-02,Successful,Successful
RCG_09C71639BE70,PP1087180,Electricity Bill,1157.36,2024-10-14,Successful,Successful
RCG_BE1B249AB009,PP1064785,Cable TV,849.21,2024-12-14,Successful,Successful
RCG_793842550DF5,PP1081381,Cable TV,882.06,2024-03-22,Successful,Successful
RCG_17FA7ED0EFDA,PP0009532,DTH,1027.92,2024-10-29,Failed,Insufficient amount
RCG_222BFE8C905C,PP0024930,Cable TV,219.67,2024-09-19,Successful,Successful
RCG_F6D507EABBEF,PP1061439,Electricity Bill,291.78,2024-05-08,Successful,Successful
RCG_6D9037B8A38F,PP1066601,DTH,969.8,2024-02-08,Successful,Successful
RCG_4841DAFD64FF,PP0020362,Electricity Bill,474.66,2024-02-03,Successful,Successful
RCG_1EA47D7347F7,PP0040056,Electricity Bill,1650.15,2024-06-18,Successful,Successful
RCG_6DD4C80FE20D,PP0043474,Mobile Recharge,418.5,2024-11-09,Successful,Successful
RCG_BDA5BFFDCBA4,PP1074942,Electricity Bill,20.38,2024-10-17,Successful,Successful
RCG_46B5B2259166,PP1060123,Cable TV,497.01,2024-12-12,Successful,Successful
RCG_66EFC454B9B7,PP1067937,DTH,1532.16,2024-01-11,Successful,Successful
RCG_753DC9EFEEE5,PP1085105,Mobile Recharge,927.04,2024-07-29,Successful,Successful
RCG_F0013D193B1C,PP1099991,Cable TV,919.07,2024-10-30,Successful,Successful
RCG_C918499380B3,PP0005733,Electricity Bill,520.18,2024-08-04,Successful,Successful
RCG_5FF712039FD4,PP1051472,Mobile Recharge,221.47,2024-09-12,Successful,Successful
RCG_F223C8BF0AFB,PP0000525,Mobile Recharge,1927.05,2024-05-17,Successful,Successful
RCG_A0F173AE219C,PP1072530,Electricity Bill,762.71,2024-08-31,Successful,Successful
RCG_BF1C406322B4,PP0031549,Mobile Recharge,1933.87,2024-07-10,Successful,Successful
RCG_27813AFBB48C,PP1070592,Cable TV,1729.8,2024-07-10,Successful,Successful
RCG_8E0656B21B21,PP1101544,Mobile Recharge,1047.28,2024-06-24,Successful,Successful
RCG_AD874FE884D0,PP0011868,DTH,839.97,2024-06-08,Successful,Successful
RCG_D1176631858D,PP1076901,Electricity Bill,143.42,2024-01-14,Successful,Successful
RCG_CFA7D4CCF6C5,PP1059944,Cable TV,678.85,2024-01-12,Successful,Successful
RCG_44C20CF9E0F3,PP1064649,Electricity Bill,312.84,2024-12-27,Successful,Successful
RCG_010DB15AB7A6,PP0044940,Electricity Bill,821.33,2024-11-18,Successful,Successful
RCG_82EF308F6DFF,PP0003384,Electricity Bill,201.34,2024-10-12,Successful,Successful
RCG_10C693BFD318,PP0042129,DTH,1465.17,2024-02-06,Successful,Successful
RCG_7CAC6DF27E63,PP1087961,Mobile Recharge,1903.57,2024-01-25,Successful,Successful
RCG_BE40AFE506D1,PP0025301,Cable TV,437.38,2024-05-25,Successful,Successful
RCG_47EA1106A39E,PP1051334,Mobile Recharge,1877.77,2024-03-25,Successful,Successful
RCG_19692477A979,PP1104619,Electricity Bill,1486.83,2024-10-24,Successful,Successful
RCG_84872F6FAA5B,PP1067267,Mobile Recharge,686.45,2024-08-18,Successful,Successful
RCG_E38E11D39E79,PP0026183,DTH,1533.92,2024-10-29,Successful,Successful
RCG_A1C793A37B9D,PP0039578,Electricity Bill,1535.55,2024-07-14,Successful,Successful
RCG_6646B4EA295C,PP1049717,DTH,280.76,2024-10-23,Successful,Successful
RCG_85B76F7532D3,PP0035281,Mobile Recharge,1670.07,2024-11-01,Successful,Successful
RCG_427E4F5B3ADF,PP0026157,Electricity Bill,1689.83,2024-04-16,Successful,Successful
RCG_63056AD99360,PP0020527,Electricity Bill,1872.16,2024-10-17,Successful,Successful
RCG_E598DA3A051B,PP0014806,Mobile Recharge,1493.28,2024-04-02,Successful,Successful
RCG_59F85DA60E74,PP0015957,Cable TV,843.5,2024-08-07,Successful,Successful
RCG_B4DCABFAB75F,PP1064092,Mobile Recharge,1946.01,2024-03-12,Successful,Successful
RCG_8B3ED9AEDE65,PP0042623,Cable TV,250.15,2024-03-08,Successful,Successful
RCG_6A155F16B70D,PP0049048,Mobile Recharge,1191.81,2024-09-25,Successful,Successful
RCG_28C23679D431,PP0005463,Cable TV,1823.24,2024-07-23,Successful,Successful
RCG_8EE8CD4A4B45,PP1066577,Electricity Bill,226.91,2024-05-26,Successful,Successful
RCG_62829A6F052E,PP1051251,DTH,33.57,2024-04-23,Successful,Successful
RCG_A5525409F7AE,PP1092225,Cable TV,103.39,2024-09-27,Successful,Successful
RCG_40ECD924245B,PP1057800,Cable TV,429.77,2024-03-18,Successful,Successful
RCG_8AA703CC7E80,PP0048214,Electricity Bill,858.52,2024-12-16,Successful,Successful
RCG_53CA88DB6E8F,PP1050062,DTH,936.8,2024-09-10,Successful,Successful
RCG_286AC03333CA,PP1098594,Cable TV,569.09,2024-12-08,Successful,Successful
RCG_7487D4A4BAFA,PP1052955,DTH,675.57,2024-04-23,Successful,Successful
RCG_EB2A6D2954FD,PP1080493,Electricity Bill,1337.15,2024-07-28,Successful,Successful
RCG_3FE3B0F022EC,PP0006158,Electricity Bill,950.05,2024-07-06,Successful,Successful
RCG_2355C46EF470,PP1079019,Cable TV,863.37,2024-01-18,Successful,Successful
RCG_13B1BEA4A518,PP1068151,Cable TV,1369.99,2024-09-05,Successful,Successful
RCG_6442D8E499D5,PP1074481,Mobile Recharge,988.46,2024-11-29,Successful,Successful
RCG_DAD94708508C,PP0040740,Cable TV,110.61,2024-05-11,Successful,Successful
RCG_0DA9386848F0,PP1080859,Electricity Bill,1005.26,2024-09-27,Successful,Successful
RCG_0949F11C5DF5,PP0037667,DTH,1798.26,2024-10-27,Successful,Successful
RCG_ACB18723A939,PP1078617,Electricity Bill,1089.47,2024-11-19,Successful,Successful
RCG_8857EA23114F,PP0023124,Mobile Recharge,1947.87,2024-07-01,Successful,Successful
RCG_A7FE83397CC3,PP0000782,Mobile Recharge,225.94,2024-12-11,Successful,Successful
RCG_72E59537813D,PP1056464,DTH,628.96,2024-09-14,Successful,Successful
RCG_82F32D77A971,PP0004264,DTH,693.53,2024-01-29,Successful,Successful
RCG_4FA304B883A0,PP1058152,Mobile Recharge,1263.79,2024-07-15,Successful,Successful
RCG_1CB91E3BA1B8,PP0027552,Electricity Bill,561.21,2024-02-20,Successful,Successful
RCG_88F41B66D19B,PP0017352,Cable TV,1159.52,2024-06-30,Successful,Successful
RCG_D92ABCFD360D,PP0025512,DTH,1929.32,2024-05-28,Successful,Successful
RCG_5ADFD7C870B2,PP1087252,Cable TV,980.46,2024-10-29,Successful,Successful
RCG_6E19BEC430DD,PP1075314,Mobile Recharge,106.67,2024-05-01,Successful,Successful
RCG_EA6EEA470474,PP0026115,DTH,62.29,2024-05-17,Successful,Successful
RCG_8B74256C88CA,PP1072507,Mobile Recharge,173.19,2024-10-25,Successful,Successful
RCG_081228E01776,PP0017386,DTH,1596.08,2024-07-22,Successful,Successful
RCG_6DBC690A1D22,PP0025468,Cable TV,219.74,2024-07-14,Successful,Successful
RCG_D1603E0DE00F,PP1083437,Electricity Bill,186.61,2024-03-08,Successful,Successful
RCG_ADA6FF1B0D55,PP1068289,Electricity Bill,1184.86,2024-09-25,Successful,Successful
RCG_92E1DF7671DE,PP0005507,Cable TV,1167.04,2024-01-14,Successful,Successful
RCG_9E42C3AD0C51,PP0024115,Mobile Recharge,1318.36,2024-01-29,Successful,Successful
RCG_BCCCBDD61A98,PP1059083,Mobile Recharge,1962.09,2024-03-01,Successful,Successful
RCG_985BF33C1614,PP1053396,DTH,1242.15,2024-02-15,Successful,Successful
RCG_9AFD42A5DE5C,PP1093195,Cable TV,695.53,2024-11-16,Successful,Successful
RCG_41A3DB2C5D11,PP1070293,Cable TV,680.79,2024-09-25,Successful,Successful
RCG_4E5F914D573B,PP0045168,Electricity Bill,1744.39,2024-10-26,Failed,Wrong PIN
RCG_749D3263CE6C,PP0021667,DTH,1070.5,2024-12-15,Successful,Successful
RCG_F377219958FF,PP1067836,Mobile Recharge,1733.25,2024-03-28,Successful,Successful
RCG_479675BF3169,PP0044541,DTH,67.11,2024-04-07,Successful,Successful
RCG_BFF949D8B022,PP1069453,Cable TV,816.17,2024-07-18,Successful,Successful
RCG_130BD912E407,PP1083096,Electricity Bill,984.98,2024-12-09,Successful,Successful
RCG_77FF340D682F,PP1062832,Mobile Recharge,1082.39,2024-10-23,Successful,Successful
RCG_907D7024794D,PP0016244,DTH,1425.61,2024-05-26,Successful,Successful
RCG_2394B9B36C33,PP1073139,Mobile Recharge,129.3,2024-12-15,Successful,Successful
RCG_1D72F1B076AF,PP0039711,Mobile Recharge,322.63,2024-07-25,Successful,Successful
RCG_6D9E9F24CBAC,PP0014251,Cable TV,1609.57,2024-03-21,Successful,Successful
RCG_1AF1EF500904,PP1067009,Cable TV,74.44,2024-10-01,Successful,Successful
RCG_487CE652075C,PP1102542,Cable TV,1762.22,2024-08-01,Successful,Successful
RCG_1C39EBBC6C91,PP0030075,Cable TV,1025.3,2024-01-27,Successful,Successful
RCG_710B4E89B8EB,PP0040368,DTH,518.47,2024-06-27,Successful,Successful
RCG_D65925AAA453,PP1101119,Electricity Bill,1885.69,2024-01-12,Successful,Successful
RCG_18CA40EC44ED,PP0038344,Mobile Recharge,229.07,2024-02-16,Successful,Successful
RCG_178FB9A7587E,PP1065766,Electricity Bill,86.65,2024-10-30,Successful,Successful
RCG_A4C19C178BFB,PP1100633,Mobile Recharge,193.36,2024-05-31,Successful,Successful
RCG_94E83BDE2C42,PP1067175,Mobile Recharge,1366.26,2024-09-10,Successful,Successful
RCG_03C4E49D9D50,PP0031945,Cable TV,1044.05,2024-09-26,Successful,Successful
RCG_7715B284028A,PP1104917,Electricity Bill,1276.26,2024-05-22,Successful,Successful
RCG_8052DCCD8B95,PP1066850,Cable TV,841.55,2024-10-23,Successful,Successful
RCG_C876C0F9672B,PP0030372,Cable TV,1138.49,2024-04-25,Successful,Successful
RCG_4A43D3EB7307,PP1080624,Electricity Bill,978.3,2024-01-15,Successful,Successful
RCG_0A1D3DFACD99,PP1092989,DTH,435.87,2024-03-31,Successful,Successful
RCG_65C6297400FB,PP1050153,Mobile Recharge,1526.71,2024-06-11,Successful,Successful
RCG_3DC52A80E3B8,PP0015889,Electricity Bill,294.77,2024-01-26,Successful,Successful
RCG_50D0A1081FD8,PP0046474,DTH,457.05,2024-02-12,Successful,Successful
RCG_D1167F9C2F69,PP1070368,DTH,1288.92,2024-09-29,Successful,Successful
RCG_D66D3B57B68D,PP0009487,DTH,1173.58,2024-01-04,Successful,Successful
RCG_558413B62A48,PP0011180,Cable TV,1469.96,2024-03-26,Successful,Successful
RCG_0C7618DED827,PP0020174,Electricity Bill,1070.64,2024-11-16,Successful,Successful
RCG_DC948FA79B53,PP0043096,DTH,566.52,2024-02-07,Successful,Successful
RCG_807B5AA1A97B,PP0041137,Cable TV,623.85,2024-09-05,Successful,Successful
RCG_25618C7F410A,PP1060439,Mobile Recharge,355.38,2024-03-18,Successful,Successful
RCG_D865C629B94A,PP0018005,Mobile Recharge,321.61,2024-07-06,Successful,Successful
RCG_05888EE1819A,PP0002991,Cable TV,1071.98,2024-06-25,Successful,Successful
RCG_2C8CE0FF515D,PP1087444,Mobile Recharge,550.07,2024-12-26,Successful,Successful
RCG_510404192496,PP0031595,DTH,1834.58,2024-11-12,Successful,Successful
RCG_2C22D9A3FFEF,PP1081793,Mobile Recharge,1582.07,2024-12-26,Successful,Successful
RCG_3367E2C01337,PP1064451,Electricity Bill,556.28,2024-05-21,Successful,Successful
RCG_05E633952C10,PP1102080,Electricity Bill,373.21,2024-12-29,Successful,Successful
RCG_E529C8D3E84F,PP0015392,Electricity Bill,537.31,2024-05-12,Successful,Successful
RCG_381F0101AE16,PP0045475,Cable TV,1921.72,2024-04-11,Successful,Successful
RCG_A11C28978367,PP1050811,Mobile Recharge,251.75,2024-10-27,Successful,Successful
RCG_438568586921,PP1051883,Electricity Bill,1373.16,2024-10-23,Successful,Successful
RCG_99DDB45AF1FC,PP1100838,Mobile Recharge,336.48,2024-05-14,Successful,Successful
RCG_670E2D10CAD8,PP0049508,Cable TV,407.86,2024-07-06,Successful,Successful
RCG_DE5EB528F744,PP0000899,DTH,1271.42,2024-03-03,Successful,Successful
