transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1410,10/16/2022,18:47:00,72,Female,29,Clothing,2,50,22.5,100
1406,6/22/2023,8:45:00,2,Female,22,Beauty,4,25,10,100
1390,10/24/2022,22:47:00,117,Male,39,Electronics,2,50,54,100
1381,10/26/2022,17:26:00,48,Female,44,Clothing,4,25,7.75,100
1366,1/1/2022,11:34:00,25,Male,57,Clothing,2,50,23.5,100
1360,6/18/2022,9:31:00,93,Male,42,Clothing,4,25,6.25,100
1338,1/25/2022,19:55:00,31,Male,54,Beauty,2,50,19,100
1329,1/27/2022,10:39:00,119,Female,46,Electronics,4,25,9.25,100
1328,12/10/2023,7:49:00,60,Male,39,Beauty,2,50,24.5,100
1311,11/24/2023,15:22:00,84,Female,32,Beauty,4,25,9.25,100
1287,9/13/2022,8:03:00,120,Male,54,Clothing,4,25,7,100
1278,7/19/2023,6:19:00,28,Female,37,Clothing,4,25,6.75,100
1277,10/17/2023,21:20:00,80,Male,36,Clothing,4,25,12.75,100
1276,10/11/2022,18:54:00,140,Female,21,Beauty,4,25,27,100
1272,4/14/2022,11:59:00,66,Female,61,Electronics,2,50,17,100
1244,12/11/2022,16:47:00,100,Male,28,Beauty,2,50,19.5,100
1227,10/1/2023,20:09:00,103,Male,36,Electronics,2,50,47.5,100
1216,3/1/2023,22:53:00,23,Male,62,Electronics,2,50,13,100
1192,3/29/2022,8:41:00,37,Male,62,Beauty,2,50,20.5,100
1187,7/7/2023,17:05:00,52,Female,64,Clothing,2,50,12.5,100
1177,2/20/2023,9:19:00,89,Male,45,Beauty,2,50,15,100
1176,1/4/2023,20:33:00,34,Female,43,Beauty,2,50,21,100
1175,6/2/2023,6:38:00,103,Female,31,Electronics,4,25,11.5,100
1160,8/20/2023,19:20:00,105,Female,43,Clothing,2,50,14,100
1156,12/26/2022,21:10:00,68,Female,43,Clothing,4,25,13.5,100
1125,11/12/2023,17:51:00,79,Male,48,Clothing,2,50,21.5,100
1114,8/18/2022,22:19:00,100,Female,22,Beauty,4,25,12,100
1098,7/6/2023,22:34:00,3,Female,55,Beauty,2,50,19.5,100
1087,11/8/2022,23:00:00,81,Female,28,Beauty,2,50,15,100
1083,9/30/2022,15:46:00,99,Male,54,Electronics,2,50,17.5,100
1077,12/16/2022,18:45:00,141,Female,47,Clothing,2,50,15,100
1076,7/14/2023,11:09:00,99,Female,22,Electronics,2,50,15,100
1071,9/21/2023,17:38:00,155,Female,51,Beauty,4,25,6.75,100
1064,4/14/2022,10:38:00,49,Male,49,Clothing,4,25,13.75,100
1062,12/20/2022,16:05:00,69,Male,18,Beauty,2,50,21.5,100
1053,2/10/2023,21:13:00,40,Male,34,Electronics,2,50,20.5,100
1033,4/12/2023,6:52:00,32,Female,50,Electronics,2,50,19,100
1022,9/5/2023,17:49:00,69,Male,18,Clothing,2,50,52.5,100
1017,9/5/2023,18:41:00,2,Female,27,Clothing,4,25,12,100
1011,4/1/2022,6:48:00,15,Male,23,Clothing,2,50,19,100
1008,1/10/2022,8:51:00,116,Male,30,Electronics,4,25,13,100
1005,8/12/2023,20:38:00,2,Male,30,Beauty,2,50,17.5,100
998,10/21/2023,17:32:00,61,Female,23,Beauty,4,25,30.5,100
991,9/14/2023,14:28:00,110,Female,34,Clothing,2,50,19.5,100
972,8/16/2022,11:42:00,139,Male,49,Beauty,4,25,6.75,100
951,9/18/2022,21:35:00,58,Male,33,Beauty,2,50,57.5,100
932,10/8/2022,8:33:00,120,Female,45,Beauty,4,25,7.75,100
924,9/17/2022,22:18:00,151,Male,55,Beauty,2,50,55,100
897,9/12/2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100
888,12/1/2022,6:03:00,63,Female,52,Electronics,4,25,12.75,100
887,2/24/2022,19:20:00,44,Male,59,Clothing,4,25,10,100
873,12/6/2023,20:20:00,137,Female,27,Electronics,4,25,29,100
858,9/8/2023,18:48:00,85,Male,23,Electronics,2,50,50.5,100
841,12/18/2022,20:58:00,108,Male,31,Electronics,4,25,28.5,100
831,11/30/2022,11:49:00,149,Male,27,Electronics,4,25,13.75,100
823,12/3/2023,17:42:00,66,Female,56,Electronics,2,50,25,100
819,8/15/2023,21:59:00,111,Female,35,Beauty,2,50,26,100
810,12/1/2022,18:04:00,76,Male,59,Electronics,4,25,13.75,100
809,12/14/2022,22:51:00,124,Female,62,Beauty,2,50,50,100
803,10/25/2022,17:16:00,60,Male,39,Clothing,4,25,6.75,100
799,10/1/2023,19:44:00,86,Male,56,Electronics,2,50,60,100
786,12/16/2022,20:38:00,78,Male,48,Clothing,4,25,28.5,100
778,12/13/2023,18:28:00,105,Female,47,Beauty,4,25,13.75,100
775,5/6/2022,11:07:00,98,Female,46,Electronics,4,25,9.5,100
759,5/23/2023,21:21:00,75,Male,49,Electronics,2,50,21.5,100
758,4/23/2023,18:30:00,1,Male,64,Clothing,4,25,6.75,100
754,9/26/2023,18:40:00,90,Female,43,Electronics,4,25,23.75,100
752,9/20/2023,16:06:00,79,Male,29,Clothing,2,50,13,100
745,8/14/2023,7:30:00,3,Male,54,Beauty,2,50,17,100
738,2/5/2023,18:24:00,5,Male,41,Clothing,2,50,26,100
736,12/18/2022,8:30:00,97,Male,29,Clothing,4,25,9.75,100
715,10/11/2022,20:57:00,55,Female,42,Beauty,4,25,6.25,100
706,9/4/2022,22:19:00,66,Male,51,Electronics,4,25,8,100
703,7/31/2023,9:56:00,140,Male,34,Electronics,2,50,18.5,100
692,9/30/2022,19:48:00,110,Female,64,Clothing,2,50,49.5,100
689,10/16/2022,20:17:00,55,Male,57,Electronics,2,50,52.5,100
688,10/28/2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100
672,2/17/2022,19:44:00,1,Female,34,Beauty,2,50,27.5,100
661,8/5/2022,22:09:00,10,Female,44,Clothing,4,25,7,100
652,10/31/2023,17:05:00,4,Female,34,Beauty,2,50,20.5,100
642,5/4/2023,21:40:00,1,Female,54,Clothing,4,25,12,100
632,10/25/2023,20:13:00,78,Female,26,Electronics,4,25,24.75,100
630,3/21/2023,17:29:00,94,Male,42,Clothing,2,50,25.5,100
619,10/9/2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100
616,12/31/2022,19:18:00,122,Male,41,Clothing,2,50,49.5,100
615,10/31/2022,15:06:00,58,Female,61,Clothing,4,25,10.5,100
609,11/19/2023,13:02:00,59,Female,47,Clothing,2,50,13,100
599,12/10/2023,19:07:00,82,Female,28,Beauty,2,50,24.5,100
591,3/21/2022,8:38:00,94,Male,53,Electronics,4,25,6.5,100
583,1/28/2022,19:44:00,131,Female,24,Electronics,4,25,7.75,100
575,12/12/2023,10:29:00,14,Male,60,Clothing,2,50,23,100
564,9/12/2023,20:14:00,114,Male,50,Electronics,2,50,55.5,100
549,11/3/2022,19:39:00,114,Female,50,Beauty,2,50,12.5,100
526,11/19/2022,12:47:00,65,Male,33,Clothing,2,50,19.5,100
520,10/16/2022,12:42:00,79,Female,49,Electronics,4,25,13,100
517,8/20/2023,8:54:00,3,Female,47,Clothing,4,25,9.25,100
516,9/20/2023,18:38:00,85,Male,30,Beauty,4,25,24.25,100
513,10/21/2022,18:31:00,85,Male,24,Electronics,4,25,24.5,100
511,12/23/2023,18:19:00,146,Male,45,Beauty,2,50,24.5,100
500,10/14/2022,6:11:00,120,Female,60,Beauty,4,25,11.5,100
498,3/22/2022,22:20:00,41,Female,50,Clothing,4,25,8.25,100
492,12/16/2023,17:52:00,4,Male,61,Beauty,4,25,6.5,100
466,1/11/2023,21:52:00,66,Male,63,Electronics,4,25,13.75,100
458,11/28/2023,21:35:00,110,Female,39,Electronics,4,25,7,100
455,11/21/2023,19:15:00,134,Male,31,Electronics,4,25,13.25,100
442,6/30/2023,11:07:00,24,Female,60,Clothing,4,25,13.25,100
414,5/10/2023,19:40:00,1,Male,48,Beauty,4,25,9.75,100
410,10/31/2023,19:41:00,64,Female,29,Clothing,2,50,14.5,100
406,4/1/2023,11:50:00,3,Female,22,Beauty,4,25,11,100
390,10/7/2022,20:53:00,88,Male,39,Electronics,2,50,51,100
381,1/30/2022,19:05:00,63,Female,44,Clothing,4,25,12.25,100
366,10/29/2022,9:32:00,116,Male,57,Clothing,2,50,17.5,100
360,9/9/2022,9:04:00,26,Male,42,Clothing,4,25,10.5,100
338,2/5/2022,21:26:00,44,Male,54,Beauty,2,50,20,100
329,10/27/2022,7:42:00,52,Female,46,Electronics,4,25,8,100
328,10/29/2023,6:56:00,9,Male,39,Beauty,2,50,27,100
311,11/20/2023,21:01:00,61,Female,32,Beauty,4,25,9.75,100
287,8/26/2022,11:07:00,88,Male,54,Clothing,4,25,10,100
278,12/22/2023,11:42:00,71,Female,37,Clothing,4,25,13.5,100
277,7/3/2023,22:10:00,139,Male,36,Clothing,4,25,12.25,100
276,10/18/2023,21:27:00,40,Female,21,Beauty,4,25,27.5,100
272,6/10/2022,11:57:00,112,Female,61,Electronics,2,50,27.5,100
244,9/14/2023,13:57:00,101,Male,28,Beauty,2,50,20.5,100
227,11/15/2023,19:19:00,87,Male,36,Electronics,2,50,50.5,100
225,3/5/2022,7:37:00,85,Female,57,Beauty,4,25,12.75,100
216,11/4/2022,17:28:00,141,Male,62,Electronics,2,50,26.5,100
192,11/8/2022,8:05:00,134,Male,62,Beauty,2,50,13,100
187,2/20/2022,20:19:00,88,Female,64,Clothing,2,50,21,100
177,3/24/2023,8:40:00,30,Male,45,Beauty,2,50,26.5,100
176,5/26/2023,18:15:00,53,Female,43,Beauty,2,50,25.5,100
175,1/25/2023,10:02:00,23,Female,31,Electronics,4,25,12.5,100
160,7/20/2022,17:08:00,127,Female,43,Clothing,2,50,26.5,100
156,12/2/2022,19:34:00,60,Female,43,Clothing,4,25,7,100
125,9/28/2022,18:48:00,137,Male,48,Clothing,2,50,19,100
114,4/17/2022,20:57:00,92,Female,22,Beauty,4,25,9.25,100
98,4/9/2023,19:41:00,1,Female,55,Beauty,2,50,19.5,100
87,9/7/2022,18:09:00,104,Female,28,Beauty,2,50,15.5,100
83,11/27/2022,15:57:00,56,Male,54,Electronics,2,50,16.5,100
77,4/7/2022,20:45:00,44,Female,47,Clothing,2,50,24,100
76,9/9/2023,7:33:00,70,Female,22,Electronics,2,50,14.5,100
71,2/16/2023,19:11:00,32,Female,51,Beauty,4,25,11.5,100
64,11/15/2022,6:34:00,7,Male,49,Clothing,4,25,8.5,100
62,9/16/2023,12:54:00,50,Male,18,Beauty,2,50,26.5,100
53,1/6/2022,17:57:00,32,Male,34,Electronics,2,50,22,100
33,12/24/2023,7:40:00,33,Female,50,Electronics,2,50,21,100
22,11/25/2023,17:11:00,66,Male,18,Clothing,2,50,60.5,100
17,2/25/2023,21:08:00,3,Female,27,Clothing,4,25,13,100
11,2/27/2022,10:30:00,151,Male,23,Clothing,2,50,23.5,100
8,12/27/2022,11:19:00,148,Male,30,Electronics,4,25,11,100
5,9/5/2023,22:10:00,3,Male,30,Beauty,2,50,24,100
1997,10/29/2023,21:09:00,99,Male,52,Beauty,3,30,10.2,90
1982,9/9/2023,12:46:00,110,Female,46,Beauty,3,30,16.5,90
1953,5/15/2023,17:34:00,3,Male,45,Beauty,3,30,10.2,90
1918,12/10/2022,21:57:00,56,Female,42,Electronics,3,30,13.2,90
1915,7/10/2023,22:50:00,53,Female,26,Beauty,3,30,9.3,90
1913,6/23/2022,7:10:00,101,Male,29,Electronics,3,30,14.1,90
1898,11/13/2023,18:17:00,81,Female,42,Clothing,3,30,35.1,90
1861,7/4/2022,10:41:00,145,Female,41,Clothing,3,30,10.2,90
1837,3/29/2023,20:45:00,32,Male,18,Beauty,3,30,8.1,90
1829,5/30/2022,22:37:00,58,Male,61,Beauty,3,30,12,90
1776,10/23/2022,20:07:00,111,Male,35,Clothing,3,30,32.1,90
1746,6/13/2022,7:59:00,88,Female,33,Clothing,3,30,10.8,90
1704,9/16/2022,20:07:00,155,Female,62,Clothing,3,30,30.3,90
1691,1/7/2023,20:01:00,1,Female,51,Clothing,3,30,13.5,90
1679,9/23/2022,8:08:00,71,Female,18,Beauty,3,30,15.3,90
1656,9/16/2023,20:03:00,141,Male,29,Beauty,3,30,35.4,90
1646,1/18/2023,19:43:00,1,Male,38,Clothing,3,30,15.6,90
1643,10/17/2023,21:47:00,12,Female,28,Electronics,3,30,33.3,90
1631,11/1/2022,19:11:00,75,Male,56,Electronics,3,30,12.3,90
1613,12/14/2023,21:58:00,4,Female,52,Clothing,3,30,9.9,90
1603,12/4/2023,20:50:00,132,Female,40,Clothing,3,30,13.2,90
1557,8/4/2022,17:01:00,14,Female,20,Beauty,3,30,10.2,90
1535,12/18/2023,15:31:00,52,Male,47,Beauty,3,30,9.9,90
1444,4/29/2022,6:18:00,135,Female,61,Clothing,3,30,14.1,90
1422,5/7/2022,20:41:00,35,Female,28,Clothing,3,30,13.5,90
1419,2/5/2023,18:42:00,3,Female,44,Clothing,3,30,9.3,90
1383,9/6/2023,9:13:00,68,Female,46,Beauty,3,30,14.1,90
1351,10/2/2022,20:58:00,88,Female,56,Clothing,3,30,28.5,90
1331,5/15/2022,9:29:00,36,Male,28,Electronics,3,30,13.8,90
1317,8/25/2022,8:02:00,144,Male,22,Electronics,3,30,12,90
1303,3/19/2022,8:59:00,58,Male,19,Electronics,3,30,15,90
1294,1/24/2023,11:24:00,8,Female,23,Clothing,3,30,10.5,90
1293,7/1/2023,18:52:00,3,Male,50,Electronics,3,30,14.1,90
1267,12/23/2022,21:03:00,91,Female,32,Beauty,3,30,9.6,90
1245,10/25/2022,20:47:00,129,Male,47,Clothing,3,30,36,90
1229,11/2/2023,21:08:00,62,Male,58,Beauty,3,30,34.5,90
1219,11/2/2022,21:47:00,149,Female,53,Electronics,3,30,11.1,90
1218,10/25/2023,22:11:00,30,Male,64,Beauty,3,30,34.2,90
1190,9/29/2023,21:00:00,4,Female,60,Beauty,3,30,10.8,90
1126,9/12/2022,17:12:00,62,Female,28,Clothing,3,30,28.8,90
1086,9/14/2023,19:50:00,84,Male,19,Beauty,3,30,16.5,90
1084,10/23/2022,20:37:00,93,Female,38,Electronics,3,30,7.8,90
1073,2/21/2022,18:16:00,82,Male,29,Electronics,3,30,15.3,90
1032,4/1/2022,8:15:00,1,Male,30,Beauty,3,30,10.5,90
997,10/1/2023,20:36:00,51,Male,52,Beauty,3,30,15,90
982,11/10/2022,14:08:00,50,Female,46,Beauty,3,30,15.6,90
953,7/2/2023,17:58:00,1,Male,45,Beauty,3,30,12.6,90
918,10/13/2023,21:59:00,114,Female,42,Electronics,3,30,16.2,90
915,10/11/2023,19:06:00,95,Female,26,Beauty,3,30,12.9,90
913,10/12/2022,10:52:00,78,Male,29,Electronics,3,30,16.5,90
898,9/17/2023,20:55:00,53,Female,42,Clothing,3,30,35.1,90
861,9/30/2022,8:57:00,22,Female,41,Clothing,3,30,9.6,90
837,1/15/2023,20:35:00,53,Male,18,Beauty,3,30,7.5,90
829,3/24/2022,21:31:00,52,Male,61,Beauty,3,30,9.6,90
776,9/8/2023,18:57:00,109,Male,35,Clothing,3,30,30.9,90
704,9/11/2023,22:40:00,141,Female,62,Clothing,3,30,34.8,90
691,5/12/2023,21:09:00,5,Female,51,Clothing,3,30,14.7,90
656,11/12/2023,20:58:00,27,Male,29,Beauty,3,30,29.4,90
646,5/26/2023,21:02:00,3,Male,38,Clothing,3,30,13.5,90
643,10/5/2022,22:26:00,63,Female,28,Electronics,3,30,28.8,90
631,10/22/2023,22:18:00,92,Male,56,Electronics,3,30,16.5,90
613,5/8/2023,17:23:00,2,Female,52,Clothing,3,30,11.4,90
603,4/18/2022,20:17:00,95,Female,40,Clothing,3,30,14.1,90
557,9/27/2023,20:01:00,155,Female,20,Beauty,3,30,12.9,90
535,11/20/2023,13:46:00,59,Male,47,Beauty,3,30,16.2,90
444,10/6/2022,7:06:00,51,Female,61,Clothing,3,30,15.9,90
422,8/21/2022,22:34:00,67,Female,28,Clothing,3,30,13.2,90
419,3/31/2023,19:18:00,5,Female,44,Clothing,3,30,11.7,90
383,3/24/2023,8:53:00,64,Female,46,Beauty,3,30,7.8,90
351,11/11/2023,22:16:00,38,Female,56,Clothing,3,30,36.6,90
331,8/16/2022,8:33:00,28,Male,28,Electronics,3,30,10.2,90
317,5/4/2022,7:54:00,117,Male,22,Electronics,3,30,12,90
303,4/22/2022,11:09:00,54,Male,19,Electronics,3,30,14.7,90
294,10/9/2023,9:24:00,89,Female,23,Clothing,3,30,15.3,90
293,5/27/2023,19:04:00,4,Male,50,Electronics,3,30,9.6,90
267,11/19/2022,17:53:00,84,Female,32,Beauty,3,30,12,90
245,12/1/2023,21:41:00,75,Male,47,Clothing,3,30,36,90
229,11/9/2023,19:23:00,92,Male,58,Beauty,3,30,36.9,90
219,9/16/2023,22:34:00,79,Female,53,Electronics,3,30,10.2,90
218,11/24/2022,20:39:00,144,Male,64,Beauty,3,30,33.9,90
190,1/25/2023,17:56:00,2,Female,60,Beauty,3,30,10.5,90
126,11/1/2022,18:16:00,63,Female,28,Clothing,3,30,28.8,90
86,9/29/2023,18:55:00,69,Male,19,Beauty,3,30,15.6,90
84,11/10/2023,17:17:00,89,Female,38,Electronics,3,30,10.2,90
73,1/14/2022,21:47:00,42,Male,29,Electronics,3,30,9,90
32,7/16/2022,9:11:00,150,Male,30,Beauty,3,30,8.4,90
1988,11/30/2023,18:47:00,144,Female,63,Clothing,3,25,7.25,75
1980,8/23/2023,20:30:00,112,Female,31,Electronics,3,25,6.5,75
1977,8/5/2022,10:46:00,63,Female,35,Electronics,3,25,12,75
1948,9/17/2023,21:09:00,100,Female,23,Electronics,3,25,24.5,75
1929,9/15/2022,6:50:00,62,Female,23,Beauty,3,25,12.75,75
1921,2/8/2022,7:01:00,77,Male,51,Electronics,3,25,7.5,75
1920,10/24/2022,8:33:00,23,Female,28,Beauty,3,25,9.25,75
1872,11/22/2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75
1848,12/27/2022,10:16:00,63,Female,63,Clothing,3,25,12.5,75
1815,5/24/2023,22:19:00,6,Female,51,Clothing,3,25,30.5,75
1812,10/25/2023,22:19:00,85,Male,19,Electronics,3,25,12,75
1797,4/16/2022,11:47:00,147,Male,40,Clothing,3,25,12.25,75
1768,7/31/2022,9:52:00,85,Female,24,Beauty,3,25,8.75,75
1767,12/10/2022,17:35:00,87,Male,39,Beauty,3,25,28.25,75
1755,5/23/2023,21:47:00,2,Female,58,Clothing,3,25,8,75
1750,1/20/2022,10:10:00,138,Female,35,Clothing,3,25,7.25,75
1718,10/25/2023,19:03:00,20,Female,59,Beauty,3,25,25.5,75
1713,10/3/2022,10:10:00,90,Male,34,Beauty,3,25,10.75,75
1654,10/13/2023,20:47:00,111,Male,42,Clothing,3,25,6.25,75
1653,7/23/2023,19:34:00,2,Male,54,Clothing,3,25,12.75,75
1644,9/11/2022,19:32:00,124,Male,23,Beauty,3,25,28.75,75
1622,4/22/2023,21:28:00,54,Female,49,Beauty,3,25,11.75,75
1620,2/3/2023,22:48:00,5,Male,63,Electronics,3,25,7.75,75
1607,1/16/2023,10:18:00,53,Male,54,Clothing,3,25,7.75,75
1552,9/25/2022,12:11:00,55,Female,49,Electronics,3,25,13,75
1475,10/4/2022,7:03:00,132,Male,26,Clothing,3,25,10.75,75
1469,12/8/2023,17:22:00,3,Male,18,Beauty,3,25,12.5,75
1439,11/18/2023,20:53:00,76,Male,50,Clothing,3,25,7.25,75
1413,11/12/2023,19:33:00,104,Female,44,Beauty,3,25,30.75,75
1374,3/23/2023,22:03:00,3,Female,59,Beauty,3,25,8.25,75
1357,3/20/2023,19:14:00,3,Female,40,Electronics,3,25,11.5,75
1350,11/8/2023,22:02:00,93,Male,25,Beauty,3,25,29.25,75
1326,9/1/2023,22:35:00,66,Female,18,Clothing,3,25,28.75,75
1241,9/10/2023,17:28:00,26,Female,23,Electronics,3,25,24.5,75
1188,6/4/2023,22:43:00,2,Male,40,Clothing,3,25,10.75,75
1149,9/14/2023,19:23:00,98,Male,22,Clothing,3,25,29.75,75
1145,9/1/2023,19:19:00,87,Female,39,Clothing,3,25,31,75
1108,7/8/2023,10:27:00,1,Female,27,Beauty,3,25,10,75
1069,10/13/2023,19:05:00,2,Female,56,Beauty,3,25,6.75,75
1051,9/13/2023,17:47:00,104,Male,27,Beauty,3,25,25,75
1050,12/10/2022,20:15:00,24,Female,27,Beauty,3,25,11.25,75
1037,10/17/2023,17:38:00,2,Female,18,Beauty,3,25,11.5,75
1012,12/8/2022,18:47:00,56,Male,35,Beauty,3,25,27.25,75
988,8/5/2022,18:41:00,85,Female,63,Clothing,3,25,8,75
980,10/14/2022,19:51:00,147,Female,31,Electronics,3,25,12.5,75
977,7/26/2022,8:35:00,46,Female,35,Electronics,3,25,13.75,75
948,12/10/2023,22:06:00,52,Female,23,Electronics,3,25,28.75,75
929,3/11/2022,10:18:00,40,Female,23,Beauty,3,25,10.5,75
921,9/28/2022,9:34:00,101,Male,,Electronics,3,25,8,75
920,8/20/2022,10:25:00,99,Female,28,Beauty,3,25,6.75,75
872,12/10/2023,22:18:00,113,Female,63,Beauty,3,25,24.75,75
848,1/24/2022,10:46:00,15,Female,63,Clothing,3,25,9.75,75
815,4/5/2023,21:15:00,139,Female,51,Clothing,3,25,23.75,75
812,10/2/2023,17:45:00,89,Male,19,Electronics,3,25,11.25,75
797,9/16/2022,6:38:00,116,Male,,Clothing,3,25,10.75,75
768,6/27/2022,6:50:00,58,Female,24,Beauty,3,25,10.5,75
767,11/7/2022,22:44:00,72,Male,39,Beauty,3,25,24.5,75
755,11/27/2023,20:07:00,1,Female,58,Clothing,3,25,6.75,75
750,11/13/2022,7:33:00,69,Female,35,Clothing,3,25,8.75,75
718,11/2/2023,20:25:00,154,Female,59,Beauty,3,25,25,75
713,4/16/2022,11:43:00,39,Male,34,Beauty,3,25,11.25,75
654,8/14/2023,17:40:00,92,Male,42,Clothing,3,25,9.25,75
653,11/25/2023,22:53:00,3,Male,54,Clothing,3,25,9.25,75
644,10/13/2022,21:49:00,107,Male,23,Beauty,3,25,29,75
622,10/16/2022,22:00:00,155,Female,49,Beauty,3,25,6.25,75
620,11/6/2023,20:59:00,4,Male,63,Electronics,3,25,7,75
607,5/5/2023,9:33:00,109,Male,54,Clothing,3,25,13.25,75
552,10/29/2022,13:32:00,85,Female,49,Electronics,3,25,9.75,75
475,8/12/2022,10:39:00,78,Male,26,Clothing,3,25,9,75
469,3/21/2023,19:24:00,4,Male,18,Beauty,3,25,8.75,75
439,5/6/2022,21:46:00,42,Male,50,Clothing,3,25,11.75,75
413,11/28/2023,21:52:00,60,Female,44,Beauty,3,25,25.5,75
374,10/27/2023,17:45:00,4,Female,59,Beauty,3,25,7.75,75
357,5/18/2023,18:57:00,4,Female,40,Electronics,3,25,7.5,75
350,11/20/2022,17:41:00,61,Male,25,Beauty,3,25,28.5,75
326,11/23/2023,19:51:00,108,Female,18,Clothing,3,25,24.25,75
241,12/19/2023,20:21:00,108,Female,23,Electronics,3,25,26.75,75
188,8/31/2023,18:50:00,3,Male,40,Clothing,3,25,8.5,75
149,10/14/2023,17:52:00,73,Male,22,Clothing,3,25,27,75
145,11/6/2022,19:21:00,64,Female,39,Clothing,3,25,27.5,75
108,1/24/2023,9:38:00,5,Female,27,Beauty,3,25,13.5,75
69,11/14/2023,22:44:00,1,Female,56,Beauty,3,25,8.5,75
51,10/12/2022,22:09:00,78,Male,27,Beauty,3,25,24.75,75
50,3/29/2022,18:51:00,71,Female,27,Beauty,3,25,10.5,75
37,5/26/2023,22:42:00,2,Female,18,Beauty,3,25,8.75,75
12,12/9/2022,22:09:00,114,Male,35,Beauty,3,25,25.25,75
1992,5/19/2023,21:35:00,70,Female,57,Electronics,2,30,8.7,60
1981,6/5/2022,22:50:00,19,Female,30,Electronics,2,30,11.7,60
1962,9/7/2022,18:59:00,65,Male,44,Clothing,2,30,32.7,60
1960,6/29/2022,22:04:00,67,Male,59,Clothing,2,30,13.2,60
1959,10/8/2022,19:56:00,95,Female,42,Electronics,2,30,34.2,60
1900,1/21/2022,6:43:00,65,Male,21,Clothing,2,30,10.8,60
1884,7/9/2023,21:45:00,2,Female,26,Clothing,2,30,11.4,60
1871,9/26/2022,18:39:00,41,Male,62,Beauty,2,30,30.6,60
1834,4/14/2023,6:53:00,102,Female,56,Beauty,2,30,12.9,60
1719,12/28/2023,7:29:00,4,Female,42,Clothing,2,30,10.8,60
1701,10/13/2023,15:09:00,62,Female,52,Beauty,2,30,15.9,60
1681,11/9/2022,19:32:00,53,Female,43,Electronics,2,30,11.1,60
1675,5/17/2022,19:55:00,152,Female,45,Clothing,2,30,16.2,60
1593,2/24/2023,22:39:00,5,Male,35,Electronics,2,30,14.4,60
1588,6/25/2023,21:29:00,4,Male,38,Electronics,2,30,13.2,60
1581,12/20/2022,18:57:00,108,Female,48,Beauty,2,30,9.9,60
1573,10/13/2022,21:45:00,148,Male,49,Beauty,2,30,31.2,60
1565,9/4/2023,20:45:00,74,Female,45,Beauty,2,30,11.1,60
1563,10/13/2022,17:44:00,22,Male,20,Clothing,2,30,15.3,60
1548,1/13/2023,8:15:00,1,Female,51,Clothing,2,30,12.6,60
1528,7/6/2023,19:44:00,126,Female,36,Clothing,2,30,12.3,60
1501,1/31/2023,18:00:00,1,Male,39,Electronics,2,30,13.5,60
1499,9/23/2022,9:46:00,3,Male,46,Beauty,2,30,11.7,60
1495,3/14/2023,22:37:00,113,Male,24,Beauty,2,30,16.2,60
1478,8/31/2023,9:18:00,1,Female,58,Clothing,2,30,13.5,60
1456,9/2/2022,18:49:00,85,Male,57,Electronics,2,30,37.2,60
1448,5/16/2022,6:28:00,51,Female,54,Beauty,2,30,9.3,60
1415,3/6/2022,7:11:00,146,Male,53,Clothing,2,30,15.3,60
1399,1/28/2022,9:32:00,15,Female,64,Beauty,2,30,16.2,60
1370,11/4/2022,22:51:00,90,Male,23,Electronics,2,30,36,60
1315,8/31/2022,20:52:00,14,Male,47,Clothing,2,30,12.9,60
1304,9/26/2022,22:19:00,4,Female,37,Electronics,2,30,9.3,60
1289,10/10/2023,19:35:00,83,Male,53,Electronics,2,30,16.2,60
1266,9/3/2023,20:08:00,79,Female,19,Electronics,2,30,15.6,60
1263,9/7/2022,20:49:00,47,Male,23,Beauty,2,30,35.4,60
1260,7/19/2023,17:26:00,117,Male,28,Beauty,2,30,13.5,60
1247,9/2/2023,18:17:00,78,Male,41,Electronics,2,30,35.7,60
1228,6/24/2023,21:37:00,5,Female,59,Electronics,2,30,11.4,60
1214,11/18/2023,14:24:00,50,Male,20,Beauty,2,30,11.1,60
1178,12/29/2023,21:15:00,137,Male,40,Clothing,2,30,33,60
1162,7/13/2022,17:08:00,101,Male,39,Clothing,2,30,12.6,60
1148,8/11/2023,22:04:00,2,Male,18,Clothing,2,30,10.8,60
1123,12/11/2023,21:04:00,1,Female,40,Electronics,2,30,10.8,60
1095,9/5/2022,17:56:00,56,Female,32,Clothing,2,30,9.9,60
1080,12/8/2022,13:31:00,70,Female,64,Clothing,2,30,13.2,60
992,10/15/2023,19:34:00,134,Female,57,Electronics,2,30,7.8,60
981,2/5/2022,21:08:00,5,Female,30,Electronics,2,30,12.9,60
962,12/15/2023,22:02:00,76,Male,44,Clothing,2,30,35.1,60
960,3/29/2023,19:01:00,134,Male,59,Clothing,2,30,14.4,60
959,9/18/2022,17:59:00,54,Female,42,Electronics,2,30,28.5,60
900,11/10/2022,8:41:00,130,Male,21,Clothing,2,30,15.6,60
884,2/18/2023,20:31:00,1,Female,26,Clothing,2,30,7.5,60
871,11/2/2023,23:00:00,57,Male,62,Beauty,2,30,33.9,60
834,11/26/2023,6:55:00,13,Female,56,Beauty,2,30,14.7,60
